seed,task,round,client,old_gradient_norm,new_gradient_norm,magnitude_ratio,balance_score,retention_weight
1001,3,1,0,8.734013789449993,32.58681167540269,0.26802296206358744,0.7886292519281857,1.2886292519281857
1001,3,1,1,9.190338926766001,33.24844470276578,0.27641410023612994,0.7834448082444209,1.283444808244421
1001,3,1,2,7.901876745977362,32.00765578045605,0.24687458526100559,0.8020052792965067,1.3020052792965067
1001,3,1,3,12.914509283640436,33.204869508130024,0.3889341977530736,0.7199765126509983,1.2199765126509983
1001,3,1,4,10.334118747937048,34.45768976355316,0.2999074754822195,0.7692855213629773,1.2692855213629772
1001,3,2,0,6.351087089930846,14.44481159154592,0.4396794689691551,0.6945990559384408,1.1945990559384407
1001,3,2,1,5.863418907872438,14.997001740694502,0.3909727430358033,0.7189213483920824,1.2189213483920824
1001,3,2,2,4.6794029750963135,14.178744003601004,0.3300294422346257,0.7518630552416923,1.2518630552416923
1001,3,2,3,8.816848800184822,15.9223492128733,0.553740448868927,0.6436081397815865,1.1436081397815865
1001,3,2,4,6.811856405125347,17.37586299807889,0.39202981779253715,0.7183754164014458,1.2183754164014458
1001,3,3,0,6.031604848130182,13.615041091985118,0.4430104035220588,0.6929956967456057,1.1929956967456057
1001,3,3,1,6.058370376880292,14.218774247934814,0.42608246472158495,0.7012217208597122,1.2012217208597122
1001,3,3,2,4.463533766980916,13.379953222588593,0.33359860776232453,0.7498508128152954,1.2498508128152954
1001,3,3,3,8.147837918990675,15.011364543536786,0.5427779663440538,0.6481814115933026,1.1481814115933027
1001,3,3,4,7.207777504161008,16.783980390968306,0.4294438706589043,0.6995727642939831,1.199572764293983
1001,4,1,0,6.222715367948144,27.5659996533554,0.22573878858735583,0.8158345067568985,1.3158345067568984
1001,4,1,1,5.604549463833225,27.554996480093607,0.20339503464941044,0.8309823218535196,1.3309823218535195
1001,4,1,2,5.322685409317229,26.41788926395347,0.2014803437222252,0.8323065834784527,1.3323065834784527
1001,4,1,3,7.545237058765779,28.85494386054342,0.26148853711973297,0.7927142978906444,1.2927142978906443
1001,4,1,4,6.893014981280069,29.23263280938598,0.23579863730463005,0.8091933182423967,1.3091933182423967
1001,4,2,0,2.97344169613271,8.216004747165815,0.36190846860915743,0.7342637358156114,1.2342637358156114
1001,4,2,1,2.4892444460582177,8.042732830950674,0.3095023169834267,0.7636488970126288,1.263648897012629
1001,4,2,2,2.169218311751127,7.797337439016044,0.278199876395831,0.7823502555950751,1.282350255595075
1001,4,2,3,3.127963632672756,8.817426674015818,0.3547479041578236,0.7381447108578733,1.2381447108578731
1001,4,2,4,3.1480945355693324,8.971832033265063,0.35088647713161825,0.7402546527249436,1.2402546527249436
1001,4,3,0,3.899316528914742,9.818057944787416,0.39715762025875617,0.7157388583076949,1.215738858307695
1001,4,3,1,3.297245206544832,9.657400367863154,0.34142161254044145,0.7454777757054725,1.2454777757054725
1001,4,3,2,2.955015695782929,10.203810581173238,0.28959923082410555,0.7754347056805097,1.2754347056805098
1001,4,3,3,4.150340790842104,10.80407684156183,0.3841458045611002,0.7224672405931961,1.222467240593196
1001,4,3,4,4.58189413063888,11.139080477903502,0.41133504149893996,0.708548977100319,1.208548977100319
1001,5,1,0,3.6968623857437137,28.14844225857769,0.13133452827632178,0.8839118536614843,1.3839118536614843
1001,5,1,1,3.2466456666929937,28.62052407263304,0.1134376735538999,0.8981194221748745,1.3981194221748745
1001,5,1,2,3.4762607853406493,29.17250416183965,0.1191622346184392,0.8935255042276333,1.3935255042276333
1001,5,1,3,4.0595373775668575,28.55880277961806,0.14214662319332028,0.8755443300301248,1.3755443300301247
1001,5,1,4,4.653654904109653,29.531949590540467,0.1575803483560101,0.8638709195609282,1.3638709195609282
1001,5,2,0,1.6450967527128284,7.924815418003454,0.2075880214162868,0.8280969852839803,1.3280969852839803
1001,5,2,1,1.4088283807746034,8.137956593781285,0.173118197982403,0.8524290235372152,1.3524290235372152
1001,5,2,2,1.6947759263135247,7.902287550427963,0.21446649663128578,0.8234068233036447,1.3234068233036447
1001,5,2,3,1.476372281914945,8.060163260487633,0.18316902948507305,0.8451877754399014,1.3451877754399013
1001,5,2,4,2.220019086492802,8.204110987761952,0.2705983731575703,0.7870307574176827,1.2870307574176827
1001,5,3,0,2.552207475942603,9.484808524623002,0.26908371100130124,0.7879700852916149,1.287970085291615
1001,5,3,1,2.184049189683315,9.533830253967386,0.22908412794262,0.8136139563317021,1.313613956331702
1001,5,3,2,2.403345897748406,9.289495142846532,0.2587165245033653,0.7944600555668789,1.294460055566879
1001,5,3,3,2.194658167639351,9.218352680211142,0.2380748756066084,0.8077055917235462,1.307705591723546
1001,5,3,4,3.1926347569528297,9.732003020188735,0.3280552575178492,0.7529807169838015,1.2529807169838016
